#dom1	dom2	phyletic_Jij	known_interaction	dom1_description	dom2_description
PF13245  PF13538  0.27353519197258946  1	AAA domain	UvrD-like helicase C-terminal domain
PF00665  PF03184  0.27291135953864587  1	Integrase core domain	DDE superfamily endonuclease
PF14664  PF14666  0.27275869301508987  1	Rapamycin-insensitive companion of mTOR, N-term	Rapamycin-insensitive companion of mTOR, middle domain
PF05970  PF14291  0.2723154289516333   1	PIF1-like helicase	Domain of unknown function (DUF4371)
PF00115  PF00420  0.27168359893041294  0	Cytochrome C and Quinol oxidase polypeptide I	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
PF08454  PF08709  0.2716702747659836   1	RyR and IP3R Homology associated	Inositol 1,4,5-trisphosphate/ryanodine receptor
PF05837  PF07778  0.2714842700125437   0	Centromere protein H (CENP-H)	Mis6
PF08571  PF13917  0.2714207610688397   0	Yos1-like	Zinc knuckle
PF00119  PF06455  0.27109121528960856  0	ATP synthase A chain	NADH dehydrogenase subunit 5 C-terminus
PF14678  PF14680  0.27105269726853676  1	FANCI solenoid 4	FANCI helical domain 2
PF07896  PF13534  0.2701331436936944   0	Protein of unknown function (DUF1674)	4Fe-4S dicluster domain
PF05495  PF14599  0.2700997068802849   1	CHY zinc finger	Zinc-ribbon
PF00665  PF06825  0.2697335894719029   0	Integrase core domain	Heat shock factor binding protein 1
PF01179  PF02727  0.2689669328895232   1	Copper amine oxidase, enzyme domain	Copper amine oxidase, N2 domain
PF03308  PF13669  0.2687669193802308   0	ArgK protein	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
PF04990  PF05001  0.2686476494239414   1	RNA polymerase Rpb1, domain 7	RNA polymerase Rpb1 C-terminal repeat
PF08612  PF11571  0.2685948829760262   0	TATA-binding related factor (TRF) of subunit 20 of Mediator complex	Mediator complex subunit 27
PF16752  PF16796  0.2685516017456058   0	Tubulin-specific chaperone C N-terminal domain	Microtubule binding
PF00833  PF16906  0.26851380346077813  0	Ribosomal S17	Ribosomal proteins L26 eukaryotic, L24P archaeal
PF16487  PF16488  0.2684611098086563   1	Mid domain of argonaute	Argonaute linker 2 domain
PF01422  PF13401  0.2677716139559355   0	NF-X1 type zinc finger	AAA domain
PF08385  PF12781  0.26768769066894654  1	Dynein heavy chain, N-terminal region 1	ATP-binding dynein motor region D5
PF00728  PF14845  0.26756930397821066  1	Glycosyl hydrolase family 20, catalytic domain	beta-acetyl hexosaminidase like
PF07915  PF08766  0.26742172684054033  0	Glucosidase II beta subunit-like protein	DEK C terminal domain
PF13174  PF13374  0.26736223998239045  1	Tetratricopeptide repeat	Tetratricopeptide repeat
PF02594  PF08571  0.26701029401404497  0	Uncharacterised ACR, YggU family COG1872	Yos1-like
PF08082  PF10596  0.266928791683156    1	PRO8NT (NUC069), PrP8 N-terminal domain	U6-snRNA interacting domain of PrP8
PF00329  PF00420  0.26686818768152454  0	Respiratory-chain NADH dehydrogenase, 30 Kd subunit	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
PF03184  PF13359  0.2658903793372791   1	DDE superfamily endonuclease	DDE superfamily endonuclease
PF10961  PF12009  0.26560669311903595  0	Selenoprotein SelK_SelG	Telomerase ribonucleoprotein complex - RNA binding domain
PF12631  PF13932  0.2654986297852439   1	MnmE helical domain	GidA associated domain
PF02170  PF16488  0.26479485817279264  1	PAZ domain	Argonaute linker 2 domain
PF02689  PF13359  0.26441120315180816  0	Helicase	DDE superfamily endonuclease
PF00645  PF08063  0.2642170853992867   1	Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region	PADR1 (NUC008) domain
PF01967  PF13353  0.2641211828373329   1	MoaC family	4Fe-4S single cluster domain
PF00940  PF14700  0.2640947480852815   1	DNA-dependent RNA polymerase	DNA-directed RNA polymerase N-terminal
PF01059  PF06455  0.2640595232003307   0	NADH-ubiquinone oxidoreductase chain 4, amino terminus	NADH dehydrogenase subunit 5 C-terminus
PF05238  PF09496  0.26380515177268504  1	Kinetochore protein CHL4 like	Cenp-O kinetochore centromere component
PF00221  PF01175  0.26378978228813565  1	Aromatic amino acid lyase	Urocanase
PF10247  PF13691  0.26351239353748235  0	Reactive mitochondrial oxygen species modulator 1	tRNase Z endonuclease
PF01422  PF06842  0.26343721806164433  0	NF-X1 type zinc finger	Protein of unknown function (DUF1242)
PF05493  PF08038  0.26329075900004106  0	ATP synthase subunit H	TOM7 family
PF00634  PF09169  0.2628697581263968   1	BRCA2 repeat	BRCA2, helical
PF13538  PF13604  0.26278312889646016  1	UvrD-like helicase C-terminal domain	AAA domain
PF14633  PF14641  0.262757119438525    1	SH2 domain	Helix-turn-helix DNA-binding domain of SPT6
PF02170  PF08699  0.26264377142557205  1	PAZ domain	Argonaute linker 1 domain
PF00763  PF02882  0.26230357259933934  1	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain
PF13673  PF15227  0.26152871094679914  1	Acetyltransferase (GNAT) domain	zinc finger of C3HC4-type, RING
PF05837  PF09496  0.26036939667997316  1	Centromere protein H (CENP-H)	Cenp-O kinetochore centromere component
PF04992  PF05001  0.26025152123350104  1	RNA polymerase Rpb1, domain 6	RNA polymerase Rpb1 C-terminal repeat
PF07304  PF13245  0.26002709241670036  0	Steroid receptor RNA activator (SRA1)	AAA domain
PF11931  PF16837  0.2596748529000755   1	Domain of unknown function (DUF3449)	Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9
PF01171  PF16503  0.25937862656113875  1	PP-loop family	Zinc-ribbon
PF02765  PF16686  0.2591124892248916   1	Telomeric single stranded DNA binding POT1/CDC13	ssDNA-binding domain of telomere protection protein
PF06155  PF16206  0.2589132871716802   0	Protein of unknown function (DUF971)	C-terminal region of Mon2 protein
PF01368  PF02597  0.258843430183173    0	DHH family	ThiS family
PF02310  PF02965  0.2585351907948672   1	B12 binding domain	Vitamin B12 dependent methionine synthase, activation domain
PF01028  PF02919  0.2584213025689418   1	Eukaryotic DNA topoisomerase I, catalytic core	Eukaryotic DNA topoisomerase I, DNA binding fragment
PF03028  PF08385  0.25830727190454733  1	Dynein heavy chain and region D6 of dynein motor	Dynein heavy chain, N-terminal region 1
PF02919  PF14370  0.25815388513088144  1	Eukaryotic DNA topoisomerase I, DNA binding fragment	C-terminal topoisomerase domain
PF09358  PF16190  0.25794893723336393  1	Ubiquitin fold domain	Ubiquitin-activating enzyme E1 FCCH domain
PF03660  PF07491  0.257941184024956    0	PHF5-like protein	Protein phosphatase inhibitor
PF05669  PF10382  0.2575354760599178   0	SOH1	Protein of unknown function (DUF2439)
PF04826  PF14622  0.2570229944792911   0	Armadillo-like	Ribonuclease-III-like
PF13401  PF16796  0.25694674852616806  0	AAA domain	Microtubule binding
PF01857  PF01858  0.2565173044741793   1	Retinoblastoma-associated protein B domain	Retinoblastoma-associated protein A domain
PF01693  PF13452  0.2563662201027419   0	Caulimovirus viroplasmin	N-terminal half of MaoC dehydratase
PF16486  PF16487  0.25633376724516366  1	N-terminal domain of argonaute	Mid domain of argonaute
PF02671  PF08295  0.25629045765623343  1	Paired amphipathic helix repeat	Sin3 family co-repressor
PF00731  PF02843  0.25625786962231256  0	AIR carboxylase	Phosphoribosylglycinamide synthetase, C domain
PF01923  PF02310  0.2562283285316899   0	Cobalamin adenosyltransferase	B12 binding domain
PF14633  PF14635  0.25622787478705794  1	SH2 domain	Helix-hairpin-helix motif
PF00665  PF05699  0.25583491132285063  1	Integrase core domain	hAT family C-terminal dimerisation region
PF14632  PF14878  0.2557603377393006   1	Acidic N-terminal SPT6	Death-like domain of SPT6
PF05160  PF09072  0.25561808587462653  0	DSS1/SEM1 family	Translation machinery associated TMA7
PF02749  PF06052  0.25551588906556105  0	Quinolinate phosphoribosyl transferase, N-terminal domain	3-hydroxyanthranilic acid dioxygenase
PF14643  PF14644  0.25545779721732864  1	Domain of unknown function (DUF4455)	Domain of unknown function (DUF4456)
PF04188  PF06432  0.25531433404003145  0	Mannosyltransferase (PIG-V)	Phosphatidylinositol N-acetylglucosaminyltransferase
PF04161  PF05024  0.2551877275336366   0	Arv1-like family	N-acetylglucosaminyl transferase component (Gpi1)
PF06920  PF14429  0.2551415745372277   1	Dock homology region 2	C2 domain in Dock180 and Zizimin proteins
PF12657  PF12660  0.2545626055027535   1	Transcription factor IIIC subunit delta N-term	Putative zinc-finger of transcription factor IIIC complex
PF05493  PF15477  0.25445259145274457  0	ATP synthase subunit H	Small acidic protein family
PF06293  PF08571  0.25425418217154483  0	Lipopolysaccharide kinase (Kdo/WaaP) family	Yos1-like
PF00792  PF00794  0.25422469710544604  1	Phosphoinositide 3-kinase C2	PI3-kinase family, ras-binding domain
PF02170  PF16486  0.2542159831422751   1	PAZ domain	N-terminal domain of argonaute
PF11411  PF12047  0.2541228951166057   0	DNA ligase IV	Cytosine specific DNA methyltransferase replication foci domain
PF00221  PF01936  0.2539346880937634   0	Aromatic amino acid lyase	NYN domain
PF00023  PF00646  0.2538586905198449   1	Ankyrin repeat	F-box domain
PF05162  PF10215  0.25372877070843614  0	Ribosomal protein L41	Oligosaccaryltransferase
PF06624  PF07572  0.25351357075046466  0	Ribosome associated membrane protein RAMP4	Bucentaur or craniofacial development
PF08567  PF10198  0.25347843271469295  0	TFIIH p62 subunit, N-terminal domain	Histone acetyltransferases subunit 3
PF07773  PF10149  0.25344750890456813  1	Protein of unknown function (DUF1619)	Transmembrane protein 231
PF05001  PF15879  0.25343884969447433  0	RNA polymerase Rpb1 C-terminal repeat	NADH-ubiquinone oxidoreductase MWFE subunit
PF02689  PF14815  0.2533943220618011   0	Helicase	NUDIX domain
PF04161  PF10203  0.25339415263448917  0	Arv1-like family	Cytochrome c oxidase assembly protein PET191
PF01082  PF03712  0.253233073496363    1	Copper type II ascorbate-dependent monooxygenase, N-terminal domain	Copper type II ascorbate-dependent monooxygenase, C-terminal domain
PF00665  PF13606  0.2528670379849577   0	Integrase core domain	Ankyrin repeat
PF03028  PF12777  0.2528588688344561   1	Dynein heavy chain and region D6 of dynein motor	Microtubule-binding stalk of dynein motor
PF14687  PF14688  0.25273966087109134  1	Domain of unknown function (DUF4460)	Domain of unknown function (DUF4461)
PF01791  PF14438  0.2527208884235371   0	DeoC/LacD family aldolase	Ataxin 2 SM domain
PF00975  PF14765  0.252440253765487    1	Thioesterase domain	Polyketide synthase dehydratase
PF02585  PF09202  0.2523192492738371   0	GlcNAc-PI de-N-acetylase	Rio2, N-terminal
PF00209  PF16350  0.25229382215153884  0	Sodium:neurotransmitter symporter family	FAD dependent oxidoreductase central domain
PF17101  PF17102  0.25228207191022656  1	Stealth protein CR1, conserved region 1	Stealth protein CR3, conserved region 3
PF01779  PF03604  0.2521721037282099   0	Ribosomal L29e protein family	DNA directed RNA polymerase, 7 kDa subunit
PF00024  PF09465  0.2519983077932901   0	PAN domain	Lamin-B receptor of TUDOR domain
PF14633  PF14639  0.25191186121352216  1	SH2 domain	Holliday-junction resolvase-like of SPT6
PF03028  PF08393  0.2512142613027383   1	Dynein heavy chain and region D6 of dynein motor	Dynein heavy chain, N-terminal region 2
PF06816  PF07684  0.2511915103779036   1	NOTCH protein	NOTCH protein
PF14910  PF14911  0.25077548039129016  1	S-phase genomic integrity recombination mediator, N-terminal	S-phase genomic integrity recombination mediator, C-terminal
PF12047  PF16550  0.2506342422393951   0	Cytosine specific DNA methyltransferase replication foci domain	UCH-binding domain
PF05254  PF06658  0.25061595708361295  0	Uncharacterised protein family (UPF0203)	Protein of unknown function (DUF1168)
PF02969  PF07571  0.2505874604912597   1	TATA box binding protein associated factor (TAF)	TAF6 C-terminal HEAT repeat domain
PF12862  PF13691  0.2503287032649353   0	Anaphase-promoting complex subunit 5	tRNase Z endonuclease
PF06278  PF12422  0.25024576757719086  1	Condensin II complex subunit CAP-H2 or CNDH2, N-terminal	Condensin II non structural maintenance of chromosomes subunit
PF08084  PF10596  0.2501965192154101   1	PROCT (NUC072) domain	U6-snRNA interacting domain of PrP8
PF00634  PF09103  0.24987763570211863  1	BRCA2 repeat	BRCA2, oligonucleotide/oligosaccharide-binding, domain 1
PF07286  PF08839  0.2496493933233183   0	Protein of unknown function (DUF1445)	DNA replication factor CDT1 like
PF02877  PF05028  0.24955187249109706  1	Poly(ADP-ribose) polymerase, regulatory domain	Poly (ADP-ribose) glycohydrolase (PARG)
PF10199  PF10260  0.24951293820281545  0	Alpha and gamma adaptin binding protein p34	Uncharacterized conserved domain (SAYSvFN)
PF02078  PF02750  0.24930180389940304  1	Synapsin, N-terminal domain	Synapsin, ATP binding domain
PF04406  PF10382  0.2491704338528664   0	Type IIB DNA topoisomerase	Protein of unknown function (DUF2439)
PF01923  PF13669  0.2491566240278285   0	Cobalamin adenosyltransferase	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
PF12422  PF16858  0.24905994879882346  1	Condensin II non structural maintenance of chromosomes subunit	Condensin II complex subunit CAP-H2 or CNDH2, C-term
PF00089  PF00209  0.24871807682603425  1	Trypsin	Sodium:neurotransmitter symporter family
PF00146  PF00329  0.2486787610952384   1	NADH dehydrogenase	Respiratory-chain NADH dehydrogenase, 30 Kd subunit
PF00731  PF01071  0.24842431166950713  0	AIR carboxylase	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
PF04418  PF13233  0.24838333203360596  0	Domain of unknown function (DUF543)	Complex1_LYR-like
PF05731  PF13174  0.2483170314044554   0	TROVE domain	Tetratricopeptide repeat
PF07452  PF07779  0.24819125843074935  0	CHRD domain	10 TM Acyl Transferase domain found in Cas1p
PF01491  PF03870  0.24816407310671545  0	Frataxin-like domain	RNA polymerase Rpb8
PF00115  PF01391  0.24814805580310195  0	Cytochrome C and Quinol oxidase polypeptide I	Collagen triple helix repeat (20 copies)
PF14727  PF14728  0.247848593193232    1	PTHB1 N-terminus	PTHB1 C-terminus
PF03803  PF08612  0.2474206175110994   0	Scramblase	TATA-binding related factor (TRF) of subunit 20 of Mediator complex
PF02171  PF08699  0.24719315413772053  1	Piwi domain	Argonaute linker 1 domain
PF05198  PF08209  0.247158181243398    0	Translation initiation factor IF-3, N-terminal domain	Sgf11 (transcriptional regulation protein)
PF08393  PF12780  0.24713151499129565  1	Dynein heavy chain, N-terminal region 2	P-loop containing dynein motor region D4
PF02689  PF14493  0.2470080272182378   0	Helicase	Helix-turn-helix domain
PF03028  PF12774  0.2466738364865241   1	Dynein heavy chain and region D6 of dynein motor	Hydrolytic ATP binding site of dynein motor region D1
PF04406  PF13673  0.24659834066396824  0	Type IIB DNA topoisomerase	Acetyltransferase (GNAT) domain
PF02460  PF16414  0.2464314278458407   1	Patched family	Niemann-Pick C1 N terminus
PF08385  PF12780  0.24640782936324457  1	Dynein heavy chain, N-terminal region 1	P-loop containing dynein motor region D4
PF02178  PF11719  0.2462011935116957   0	AT hook motif	DNA replication and checkpoint protein
PF02689  PF13245  0.24609140614881458  0	Helicase	AAA domain
PF00208  PF02812  0.2459946295144831   1	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain
PF00023  PF00041  0.24587600539376164  1	Ankyrin repeat	Fibronectin type III domain
PF08615  PF09468  0.24576769706686408  0	Ribonuclease H2 non-catalytic subunit (Ylr154p-like)	Ydr279p protein family (RNase H2 complex component)
PF08510  PF10203  0.24545976760462726  0	PIG-P	Cytochrome c oxidase assembly protein PET191
PF16501  PF16669  0.245436013601816    0	S phase cyclin A-associated protein in the endoplasmic reticulum	Tetratricopeptide repeat protein 5 OB fold domain
PF00645  PF02877  0.24533530114619004  1	Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region	Poly(ADP-ribose) polymerase, regulatory domain
PF04005  PF13174  0.24504722206370838  0	Hus1-like protein	Tetratricopeptide repeat
PF07019  PF14438  0.2448827032781256   0	Rab5-interacting protein (Rab5ip)	Ataxin 2 SM domain
PF09799  PF10149  0.2446184012949912   0	Predicted membrane protein	Transmembrane protein 231
PF00078  PF07896  0.24453536691636277  0	Reverse transcriptase (RNA-dependent DNA polymerase)	Protein of unknown function (DUF1674)
PF02045  PF05493  0.24440754482323823  0	CCAAT-binding transcription factor (CBF-B/NF-YA) subunit B	ATP synthase subunit H
PF10215  PF10639  0.24420704914605246  0	Oligosaccaryltransferase	Putative transmembrane family 234
PF05493  PF12554  0.2440802721697437   0	ATP synthase subunit H	Mitotic-spindle organizing gamma-tubulin ring associated
PF02176  PF08032  0.24397686983230327  0	TRAF-type zinc finger	RNA 2'-O ribose methyltransferase substrate binding
PF04627  PF10215  0.2438588717270398   0	Mitochondrial ATP synthase epsilon chain	Oligosaccaryltransferase
PF01259  PF13507  0.24369226770536098  0	SAICAR synthetase	CobB/CobQ-like glutamine amidotransferase domain
PF09696  PF16503  0.2436791789817948   0	Ctf8	Zinc-ribbon
PF02137  PF07572  0.24349576593122332  0	Adenosine-deaminase (editase) domain	Bucentaur or craniofacial development
PF04133  PF09341  0.24340810187885087  0	Vacuolar protein sorting 55	Transcription factor Pcc1
PF08574  PF11605  0.24336716528196203  0	Transcription factor Iwr1	Vacuolar protein sorting protein 36 Vps36
PF07061  PF12861  0.24325015471052025  0	Swi5	Anaphase-promoting complex subunit 11 RING-H2 finger
PF06331  PF08991  0.24272288819851923  0	Transcription factor TFIIH complex subunit Tfb5	Mature-T-Cell Proliferation I type
PF11732  PF12329  0.24266034403314257  0	Transcription- and export-related complex subunit	TATA element modulatory factor 1 DNA binding
PF08991  PF14632  0.24212354206651077  0	Mature-T-Cell Proliferation I type	Acidic N-terminal SPT6
PF00075  PF13917  0.24197175928401213  0	RNase H	Zinc knuckle
PF06148  PF12022  0.24185987419574073  1	COG (conserved oligomeric Golgi) complex component, COG2	Domain of unknown function (DUF3510)
PF12861  PF15879  0.2415457661643702   0	Anaphase-promoting complex subunit 11 RING-H2 finger	NADH-ubiquinone oxidoreductase MWFE subunit
PF04627  PF08571  0.24147098517182544  0	Mitochondrial ATP synthase epsilon chain	Yos1-like
PF04110  PF10200  0.2414490413294325   0	Ubiquitin-like autophagy protein Apg12	NADH:ubiquinone oxidoreductase, NDUFS5-15kDa
PF05837  PF13092  0.2414196523740017   0	Centromere protein H (CENP-H)	Kinetochore complex Sim4 subunit Fta1
PF07923  PF11882  0.24139561021748446  1	N1221-like protein	Domain of unknown function (DUF3402)
PF06825  PF10175  0.24114400967738214  0	Heat shock factor binding protein 1	M-phase phosphoprotein 6
PF00832  PF08571  0.24086804597262979  0	Ribosomal L39 protein	Yos1-like
PF01814  PF04457  0.24070905004462054  0	Hemerythrin HHE cation binding domain	Protein of unknown function (DUF504)
PF01134  PF10396  0.24035623045421262  1	Glucose inhibited division protein A	GTP-binding protein TrmE N-terminus
PF01779  PF09072  0.2402594986280521   0	Ribosomal L29e protein family	Translation machinery associated TMA7
PF05162  PF16796  0.2400105702073235   0	Ribosomal protein L41	Microtubule binding
PF06825  PF08991  0.2395200761063489   0	Heat shock factor binding protein 1	Mature-T-Cell Proliferation I type
PF01839  PF03567  0.23937055786923028  0	FG-GAP repeat	Sulfotransferase family
PF01642  PF01923  0.23936794595821012  0	Methylmalonyl-CoA mutase	Cobalamin adenosyltransferase
PF01071  PF13507  0.23926357672034954  0	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	CobB/CobQ-like glutamine amidotransferase domain
PF07258  PF09762  0.2392607542655909   1	COMM domain	Coiled-coil domain-containing protein (DUF2037)
PF06331  PF07297  0.23924200657656963  0	Transcription factor TFIIH complex subunit Tfb5	Dolichol phosphate-mannose biosynthesis regulatory protein (DPM2)
PF07926  PF08696  0.2392359177105442   0	TPR/MLP1/MLP2-like protein	DNA replication factor Dna2
PF09765  PF14678  0.23913770267629642  0	WD-repeat region	FANCI solenoid 4
PF05160  PF05162  0.2390353273923694   0	DSS1/SEM1 family	Ribosomal protein L41
PF05667  PF08616  0.23895833652340898  0	Protein of unknown function (DUF812)	Stabilization of polarity axis
PF05652  PF11969  0.23864778510939244  1	Scavenger mRNA decapping enzyme (DcpS) N-terminal	Scavenger mRNA decapping enzyme C-term binding
PF08696  PF12009  0.23849913244126192  0	DNA replication factor Dna2	Telomerase ribonucleoprotein complex - RNA binding domain
PF05051  PF09341  0.23840617788347737  0	Cytochrome C oxidase copper chaperone (COX17)	Transcription factor Pcc1
PF01134  PF12631  0.2382681037237761   1	Glucose inhibited division protein A	MnmE helical domain
PF00089  PF00375  0.23820309962974012  0	Trypsin	Sodium:dicarboxylate symporter family
PF05162  PF07646  0.23817152105055622  0	Ribosomal protein L41	Kelch motif
PF00078  PF03184  0.23810957312297704  1	Reverse transcriptase (RNA-dependent DNA polymerase)	DDE superfamily endonuclease
PF08038  PF10215  0.2377968635929768   0	TOM7 family	Oligosaccaryltransferase
PF09791  PF13975  0.23771890524050912  0	Oxidoreductase-like protein, N-terminal	gag-polyprotein putative aspartyl protease
PF02046  PF13452  0.23769294187656542  0	Cytochrome c oxidase subunit VIa	N-terminal half of MaoC dehydratase
PF09668  PF14520  0.23750930956843505  0	Aspartyl protease	Helix-hairpin-helix domain
PF00075  PF00078  0.23739120772882122  1	RNase H	Reverse transcriptase (RNA-dependent DNA polymerase)
PF02911  PF06825  0.23732935068419136  0	Formyl transferase, C-terminal domain	Heat shock factor binding protein 1
PF12842  PF16418  0.2371643627584318   1	Domain of unknown function (DUF3819)	CCR4-NOT transcription complex subunit 1 HEAT repeat
PF14631  PF14678  0.23714046429630314  1	Fanconi anaemia protein FancD2 nuclease	FANCI solenoid 4
PF05667  PF09762  0.23707716038718854  1	Protein of unknown function (DUF812)	Coiled-coil domain-containing protein (DUF2037)
PF00037  PF05970  0.2370181809976951   0	4Fe-4S binding domain	PIF1-like helicase
PF00833  PF04758  0.23696560774049635  1	Ribosomal S17	Ribosomal protein S30
PF07855  PF09282  0.2368141188183388   0	Autophagy-related protein 101	Mago binding
PF01783  PF04148  0.23680053751939806  0	Ribosomal L32p protein family	Transmembrane adaptor Erv26
PF13907  PF14632  0.23671250812190864  0	Domain of unknown function (DUF4208)	Acidic N-terminal SPT6
PF02109  PF03345  0.23636596898773143  0	DAD family	Oligosaccharyltransferase 48 kDa subunit beta
PF00075  PF00665  0.23618745291461762  1	RNase H	Integrase core domain
PF01779  PF04758  0.23610169378377832  0	Ribosomal L29e protein family	Ribosomal protein S30
PF02135  PF08214  0.2360835611356195   1	TAZ zinc finger	Histone acetylation protein
PF09416  PF12009  0.23571715340920985  1	RNA helicase (UPF2 interacting domain)	Telomerase ribonucleoprotein complex - RNA binding domain
PF02492  PF07683  0.23564539337497586  1	CobW/HypB/UreG, nucleotide-binding domain	Cobalamin synthesis protein cobW C-terminal domain
PF04406  PF07896  0.23527362443045852  0	Type IIB DNA topoisomerase	Protein of unknown function (DUF1674)
PF04434  PF08743  0.235175732639899    0	SWIM zinc finger	Nse4 C-terminal
PF06842  PF15879  0.23515636526371597  0	Protein of unknown function (DUF1242)	NADH-ubiquinone oxidoreductase MWFE subunit
PF02178  PF13245  0.23501419507901364  0	AT hook motif	AAA domain
PF02843  PF13507  0.23498235208106777  0	Phosphoribosylglycinamide synthetase, C domain	CobB/CobQ-like glutamine amidotransferase domain
PF04434  PF06320  0.2349822316270616   0	SWIM zinc finger	GCN5-like protein 1 (GCN5L1)
PF09668  PF16275  0.23492827779250847  0	Aspartyl protease	Splicing factor 1 helix-hairpin domain
PF00703  PF02836  0.23486207248646218  1	Glycosyl hydrolases family 2	Glycosyl hydrolases family 2, TIM barrel domain
PF09765  PF14676  0.23468776443448097  0	WD-repeat region	FANCI solenoid 2
PF10235  PF12554  0.23458399959224185  0	Microtubule-associated protein CRIPT	Mitotic-spindle organizing gamma-tubulin ring associated
PF02885  PF12689  0.234533521012269    0	Glycosyl transferase family, helical bundle domain	Acid Phosphatase
PF08385  PF12777  0.23413216171074927  1	Dynein heavy chain, N-terminal region 1	Microtubule-binding stalk of dynein motor
PF06522  PF10235  0.23411339126732264  0	NADH-ubiquinone reductase complex 1 MLRQ subunit	Microtubule-associated protein CRIPT
PF12234  PF13838  0.2340568428686899   0	RAVE protein 1 C terminal	Clathrin-H-link
PF04004  PF08161  0.2340053283628787   0	Leo1-like protein	NUC173 domain
PF05699  PF13843  0.23399633531975922  1	hAT family C-terminal dimerisation region	Transposase IS4
PF07773  PF09773  0.2339503492626232   0	Protein of unknown function (DUF1619)	Meckelin (Transmembrane protein 67)
PF01907  PF06093  0.23379961514819178  0	Ribosomal protein L37e	Spt4/RpoE2 zinc finger
PF04676  PF04677  0.2337964121448306   1	Protein similar to CwfJ C-terminus 2	Protein similar to CwfJ C-terminus 1
PF01729  PF06052  0.23376884370024265  0	Quinolinate phosphoribosyl transferase, C-terminal domain	3-hydroxyanthranilic acid dioxygenase
PF08393  PF12781  0.2336919385021659   1	Dynein heavy chain, N-terminal region 2	ATP-binding dynein motor region D5
PF13088  PF16347  0.23358321875709007  0	BNR repeat-like domain	Domain of unknown function (DUF4976)
PF01841  PF08242  0.23357573215796443  0	Transglutaminase-like superfamily	Methyltransferase domain
PF06825  PF13881  0.23334335108680607  0	Heat shock factor binding protein 1	Ubiquitin-2 like Rad60 SUMO-like
PF02735  PF03731  0.23296957653633388  1	Ku70/Ku80 beta-barrel domain	Ku70/Ku80 N-terminal alpha/beta domain
PF13884  PF13887  0.2328557316401092   1	Chaperone of endosialidase	Myelin gene regulatory factor -C-terminal domain 1
PF09415  PF16275  0.23282179045037743  0	CENP-S associating Centromere protein X	Splicing factor 1 helix-hairpin domain
PF00895  PF01059  0.23273060030447423  0	ATP synthase protein 8	NADH-ubiquinone oxidoreductase chain 4, amino terminus
PF06842  PF07297  0.23272704577138703  0	Protein of unknown function (DUF1242)	Dolichol phosphate-mannose biosynthesis regulatory protein (DPM2)
PF08511  PF13245  0.23251574163885813  0	COQ9	AAA domain
PF06331  PF06645  0.23243389124118047  0	Transcription factor TFIIH complex subunit Tfb5	Microsomal signal peptidase 12 kDa subunit (SPC12)
PF06728  PF10270  0.23234123734706535  0	GPI transamidase subunit PIG-U	Membrane magnesium transporter
PF17101  PF17103  0.23219210173533272  1	Stealth protein CR1, conserved region 1	Stealth protein CR4, conserved region 4
PF03747  PF05622  0.23218065085772152  0	ADP-ribosylglycohydrolase	HOOK protein
PF08573  PF08991  0.23214881747193628  0	DNA repair protein endonuclease SAE2/CtIP C-terminus	Mature-T-Cell Proliferation I type
PF00832  PF01194  0.23212769231970032  0	Ribosomal L39 protein	RNA polymerases N / 8 kDa subunit
PF00205  PF02776  0.2320925797862256   1	Thiamine pyrophosphate enzyme, central domain	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain
PF00832  PF08991  0.23202189706360216  0	Ribosomal L39 protein	Mature-T-Cell Proliferation I type
PF03121  PF04420  0.2319789223876383   0	Herpesviridae UL52/UL70 DNA primase	CHD5-like protein
PF13015  PF13360  0.23193767032976753  0	Glucosidase II beta subunit-like protein	PQQ-like domain
PF00636  PF02171  0.23185206813671055  1	Ribonuclease III domain	Piwi domain
PF11326  PF15375  0.23155595828833925  0	Protein of unknown function (DUF3128)	Domain of unknown function (DUF4602)
PF01127  PF14437  0.23145566962927483  0	Succinate dehydrogenase/Fumarate reductase transmembrane subunit	MafB19-like deaminase
PF04666  PF13517  0.23127762377202385  0	N-Acetylglucosaminyltransferase-IV (GnT-IV) conserved region	Repeat domain in Vibrio, Colwellia, Bradyrhizobium and Shewanella
PF06825  PF08016  0.23122875478428656  0	Heat shock factor binding protein 1	Polycystin cation channel
PF01059  PF06444  0.2312187966022487   0	NADH-ubiquinone oxidoreductase chain 4, amino terminus	NADH dehydrogenase subunit 2 C-terminus
PF02594  PF04032  0.23112431279582246  0	Uncharacterised ACR, YggU family COG1872	RNAse P Rpr2/Rpp21/SNM1 subunit domain
