#dom1	dom2	phyletic_Jij	known_interaction	dom1_description	dom2_description
PF00384  PF01568  0.47831     1	Molybdopterin oxidoreductase	Molydopterin dinucleotide binding domain
PF01527  PF13683  0.47794     1	Transposase	Integrase core domain
PF01227  PF02152  0.47669     0	GTP cyclohydrolase I	Dihydroneopterin aldolase
PF02397  PF02706  0.47648     1	Bacterial sugar transferase	Chain length determinant protein
PF12320  PF13476  0.47566     1	Type 5 capsule protein repressor C-terminal domain	AAA domain
PF02837  PF02929  0.473       1	Glycosyl hydrolases family 2, sugar binding domain	Beta galactosidase small chain
PF00196  PF07730  0.4721      1	Bacterial regulatory proteins, luxR family	Histidine kinase
PF04085  PF04093  0.47188     1	rod shape-determining protein MreC	rod shape-determining protein MreD
PF03829  PF06923  0.47182     1	PTS system glucitol/sorbitol-specific IIA component	Glucitol operon activator protein (GutM)
PF00782  PF12147  0.4704      1	Dual specificity phosphatase, catalytic domain	Putative methyltransferase
PF01315  PF13478  0.46923     1	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	XdhC Rossmann domain
PF00346  PF01058  0.46877     1	Respiratory-chain NADH dehydrogenase, 49 Kd subunit	NADH ubiquinone oxidoreductase, 20 Kd subunit
PF03738  PF06693  0.46718     1	Glutathionylspermidine synthase preATP-grasp	Protein of unknown function (DUF1190)
PF00988  PF02787  0.46681     1	Carbamoyl-phosphate synthase small chain, CPSase domain	Carbamoyl-phosphate synthetase large chain, oligomerisation domain
PF03829  PF07663  0.46592     1	PTS system glucitol/sorbitol-specific IIA component	Sorbitol phosphotransferase enzyme II C-terminus
PF03612  PF03829  0.46592     1	Sorbitol phosphotransferase enzyme II N-terminus	PTS system glucitol/sorbitol-specific IIA component
PF07179  PF14581  0.46592     1	SseB protein N-terminal domain	SseB protein C-terminal domain
PF02589  PF02754  0.46579     1	LUD domain	Cysteine-rich domain
PF07027  PF13617  0.4642      1	Protein of unknown function (DUF1318)	YnbE-like lipoprotein
PF01545  PF16916  0.4622      1	Cation efflux family	Dimerisation domain of Zinc Transporter
PF00370  PF16901  0.46123     0	FGGY family of carbohydrate kinases, N-terminal domain	C-terminal domain of alpha-glycerophosphate oxidase
PF00665  PF13936  0.46087     1	Integrase core domain	Helix-turn-helix domain
PF02782  PF16901  0.45942     0	FGGY family of carbohydrate kinases, C-terminal domain	C-terminal domain of alpha-glycerophosphate oxidase
PF01077  PF13241  0.4588      1	Nitrite and sulphite reductase 4Fe-4S domain	Putative NAD(P)-binding
PF01924  PF14720  0.45853     0	Hydrogenase formation hypA family	NiFe/NiFeSe hydrogenase small subunit C-terminal
PF03116  PF13375  0.45755     1	NQR2, RnfD, RnfE family	RnfC Barrel sandwich hybrid domain
PF00665  PF13518  0.45685     1	Integrase core domain	Helix-turn-helix domain
PF01855  PF10371  0.45637     1	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg	Domain of unknown function
PF00146  PF00507  0.4559      1	NADH dehydrogenase	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3
PF10396  PF12631  0.45589     1	GTP-binding protein TrmE N-terminus	MnmE helical domain
PF00374  PF14720  0.45501     1	Nickel-dependent hydrogenase	NiFe/NiFeSe hydrogenase small subunit C-terminal
PF00218  PF00697  0.4549      1	Indole-3-glycerol phosphate synthase	N-(5'phosphoribosyl)anthranilate (PRA) isomerase
PF00474  PF04341  0.45461     1	Sodium:solute symporter family	Protein of unknown function, DUF485
PF00475  PF01502  0.45442     1	Imidazoleglycerol-phosphate dehydratase	Phosphoribosyl-AMP cyclohydrolase
PF01257  PF01512  0.45439     1	Thioredoxin-like [2Fe-2S] ferredoxin	Respiratory-chain NADH dehydrogenase 51 Kd subunit
PF00936  PF10662  0.45428     1	BMC domain	Ethanolamine utilisation - propanediol utilisation
PF00444  PF00468  0.45343     0	Ribosomal protein L36	Ribosomal protein L34
PF00146  PF01058  0.45265     1	NADH dehydrogenase	NADH ubiquinone oxidoreductase, 20 Kd subunit
PF13742  PF17191  0.45218     0	OB-fold nucleic acid binding domain	RecG wedge domain
PF00549  PF02629  0.45186     1	CoA-ligase	CoA binding domain
PF02706  PF13727  0.45172     1	Chain length determinant protein	CoA-binding domain
PF02563  PF13807  0.45159     1	Polysaccharide biosynthesis/export protein	G-rich domain on putative tyrosine kinase
PF01326  PF03618  0.45156     0	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	Kinase/pyrophosphorylase
PF02283  PF02572  0.45064     0	Cobinamide kinase / cobinamide phosphate guanyltransferase	ATP:corrinoid adenosyltransferase BtuR/CobO/CobP
PF04973  PF13521  0.45029     0	Nicotinamide mononucleotide transporter	AAA domain
PF02441  PF04127  0.44925     1	Flavoprotein	DNA / pantothenate metabolism flavoprotein
PF09371  PF12836  0.44902     1	Tex-like protein N-terminal domain	Helix-hairpin-helix motif
PF01609  PF13808  0.44895     1	Transposase DDE domain	DDE_Tnp_1-associated
PF00809  PF01288  0.44891     1	Pterin binding enzyme	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)
PF04257  PF13538  0.44884     0	Exodeoxyribonuclease V, gamma subunit	UvrD-like helicase C-terminal domain
PF03460  PF13241  0.4479      1	Nitrite/Sulfite reductase ferredoxin-like half domain	Putative NAD(P)-binding
PF03610  PF03830  0.44789     1	PTS system fructose IIA component	PTS system sorbose subfamily IIB component
PF09485  PF09704  0.44745     0	CRISPR-associated protein Cse2 (CRISPR_cse2)	CRISPR-associated protein (Cas_Cas5)
PF12836  PF16921  0.44507     1	Helix-hairpin-helix motif	Tex protein YqgF-like domain
PF00345  PF13953  0.44502     1	Pili and flagellar-assembly chaperone, PapD N-terminal domain	PapC C-terminal domain
PF00329  PF00507  0.44502     1	Respiratory-chain NADH dehydrogenase, 30 Kd subunit	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3
PF02653  PF13407  0.44489     1	Branched-chain amino acid transport system / permease component	Periplasmic binding protein domain
PF00128  PF02446  0.44423     0	Alpha amylase, catalytic domain	4-alpha-glucanotransferase
PF01624  PF05188  0.44405     1	MutS domain I	MutS domain II
PF05188  PF05192  0.44405     1	MutS domain II	MutS domain III
PF00329  PF00499  0.44283     1	Respiratory-chain NADH dehydrogenase, 30 Kd subunit	NADH-ubiquinone/plastoquinone oxidoreductase chain 6
PF03775  PF05209  0.44237     1	Septum formation inhibitor MinC, C-terminal domain	Septum formation inhibitor MinC, N-terminal domain
PF00126  PF03466  0.44228     1	Bacterial regulatory helix-turn-helix protein, lysR family	LysR substrate binding domain
PF00346  PF00507  0.44193     1	Respiratory-chain NADH dehydrogenase, 49 Kd subunit	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3
PF04333  PF05494  0.44074     0	MlaA lipoprotein	MlaC protein
PF01507  PF01583  0.44023     1	Phosphoadenosine phosphosulfate reductase family	Adenylylsulphate kinase
PF02754  PF13183  0.43971     1	Cysteine-rich domain	4Fe-4S dicluster domain
PF05134  PF12693  0.43952     1	Type II secretion system (T2SS), protein L	GspL periplasmic domain
PF02501  PF05134  0.4391      1	Type II secretion system (T2SS), protein I	Type II secretion system (T2SS), protein L
PF00183  PF13589  0.43906     1	Hsp90 protein	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF00346  PF00499  0.43904     1	Respiratory-chain NADH dehydrogenase, 49 Kd subunit	NADH-ubiquinone/plastoquinone oxidoreductase chain 6
PF06857  PF08218  0.43867     1	Malonate decarboxylase delta subunit (MdcD)	Citrate lyase ligase C-terminal domain
PF06580  PF07694  0.43861     1	Histidine kinase	5TMR of 5TMR-LYT
PF03916  PF13247  0.43837     1	Polysulphide reductase, NrfD	4Fe-4S dicluster domain
PF13276  PF13683  0.43736     1	HTH-like domain	Integrase core domain
PF03710  PF08335  0.4363      1	Glutamate-ammonia ligase adenylyltransferase	GlnD PII-uridylyltransferase
PF01624  PF05190  0.43548     1	MutS domain I	MutS family domain IV
PF05190  PF05192  0.43548     1	MutS family domain IV	MutS domain III
PF03328  PF06857  0.43548     1	HpcH/HpaI aldolase/citrate lyase family	Malonate decarboxylase delta subunit (MdcD)
PF00329  PF01058  0.43538     1	Respiratory-chain NADH dehydrogenase, 30 Kd subunit	NADH ubiquinone oxidoreductase, 20 Kd subunit
PF02653  PF12399  0.43303     1	Branched-chain amino acid transport system / permease component	Branched-chain amino acid ATP-binding cassette transporter
PF06733  PF13307  0.43298     1	DEAD_2	Helicase C-terminal domain
PF02581  PF05690  0.43277     1	Thiamine monophosphate synthase/TENI	Thiazole biosynthesis protein ThiG
PF04865  PF07484  0.43272     0	Baseplate J-like protein	Phage Tail Collar Domain
PF00975  PF03621  0.43238     1	Thioesterase domain	MbtH-like protein
PF03319  PF10662  0.43217     1	Ethanolamine utilisation protein EutN/carboxysome	Ethanolamine utilisation - propanediol utilisation
PF02836  PF16353  0.43211     1	Glycosyl hydrolases family 2, TIM barrel domain	Domain of unknown function(DUF4981)
PF00899  PF02597  0.43155     1	ThiF family	ThiS family
PF02501  PF12693  0.43127     1	Type II secretion system (T2SS), protein I	GspL periplasmic domain
PF02665  PF13247  0.43114     1	Nitrate reductase gamma subunit	4Fe-4S dicluster domain
PF01791  PF07831  0.43091     1	DeoC/LacD family aldolase	Pyrimidine nucleoside phosphorylase C-terminal domain
PF03776  PF05209  0.43047     1	Septum formation topological specificity factor MinE	Septum formation inhibitor MinC, N-terminal domain
PF00119  PF00306  0.43023     1	ATP synthase A chain	ATP synthase alpha/beta chain, C terminal domain
PF01515  PF07085  0.42855     1	Phosphate acetyl/butaryl transferase	DRTGG domain
PF13091  PF13396  0.42821     0	PLD-like domain	Phospholipase_D-nuclease N-terminal
PF01512  PF13375  0.42744     1	Respiratory-chain NADH dehydrogenase 51 Kd subunit	RnfC Barrel sandwich hybrid domain
PF00475  PF01634  0.42692     1	Imidazoleglycerol-phosphate dehydratase	ATP phosphoribosyltransferase
PF01119  PF08676  0.42577     1	DNA mismatch repair protein, C-terminal domain	MutL C terminal dimerisation domain
PF00381  PF03610  0.42558     1	PTS HPr component phosphorylation site	PTS system fructose IIA component
PF00703  PF02929  0.42472     1	Glycosyl hydrolases family 2	Beta galactosidase small chain
PF02675  PF03994  0.42448     0	S-adenosylmethionine decarboxylase	Domain of Unknown Function (DUF350)
PF05690  PF13667  0.4241      1	Thiazole biosynthesis protein ThiG	ThiC-associated domain
PF01149  PF06827  0.42378     1	Formamidopyrimidine-DNA glycosylase N-terminal domain	Zinc finger found in FPG and IleRS
PF00391  PF01326  0.42367     1	PEP-utilising enzyme, mobile domain	Pyruvate phosphate dikinase, PEP/pyruvate binding domain
PF00926  PF01872  0.42308     0	3,4-dihydroxy-2-butanone 4-phosphate synthase	RibD C-terminal domain
PF02446  PF02806  0.42246     0	4-alpha-glucanotransferase	Alpha amylase, C-terminal all-beta domain
PF00543  PF00909  0.42143     1	Nitrogen regulatory protein P-II	Ammonium Transporter Family
PF01645  PF04898  0.42113     1	Conserved region in glutamate synthase	Glutamate synthase central domain
PF07503  PF14720  0.42039     0	HypF finger	NiFe/NiFeSe hydrogenase small subunit C-terminal
PF01799  PF03450  0.41991     1	[2Fe-2S] binding domain	CO dehydrogenase flavoprotein C-terminal domain
PF02568  PF08349  0.41986     0	Thiamine biosynthesis protein (ThiI)	Protein of unknown function (DUF1722)
PF03738  PF03994  0.41983     1	Glutathionylspermidine synthase preATP-grasp	Domain of Unknown Function (DUF350)
PF03783  PF07012  0.41921     0	Curli production assembly/transport component CsgG	Curlin associated repeat
PF03453  PF06463  0.41899     0	MoeA N-terminal region (domain I and II)	Molybdenum Cofactor Synthesis C
PF08402  PF13343  0.41899     0	TOBE domain	Bacterial extracellular solute-binding protein
PF05222  PF12769  0.41895     1	Alanine dehydrogenase/PNT, N-terminal domain	4TM region of pyridine nucleotide transhydrogenase, mitoch
PF01967  PF03453  0.41891     0	MoaC family	MoeA N-terminal region (domain I and II)
PF00330  PF00694  0.41848     1	Aconitase family (aconitate hydratase)	Aconitase C-terminal domain
PF00595  PF11818  0.41799     1	PDZ domain (Also known as DHR or GLGF)	C-terminal domain of tail specific protease (DUF3340)
PF04261  PF09375  0.4178      1	Dyp-type peroxidase family	Imelysin
PF00213  PF02823  0.417       1	ATP synthase delta (OSCP) subunit	ATP synthase, Delta/Epsilon chain, beta-sandwich domain
PF03610  PF03613  0.41672     1	PTS system fructose IIA component	PTS system mannose/fructose/sorbose family IID component
PF01502  PF01634  0.41547     1	Phosphoribosyl-AMP cyclohydrolase	ATP phosphoribosyltransferase
PF01558  PF10371  0.41524     1	Pyruvate ferredoxin/flavodoxin oxidoreductase	Domain of unknown function
PF00128  PF00343  0.41521     1	Alpha amylase, catalytic domain	Carbohydrate phosphorylase
PF01580  PF09397  0.415       1	FtsK/SpoIIIE family	Ftsk gamma domain
PF02401  PF04551  0.41475     0	LytB protein	GcpE protein
PF00925  PF01872  0.41467     0	GTP cyclohydrolase II	RibD C-terminal domain
PF04612  PF11356  0.41436     1	Type II secretion system (T2SS), protein M	Type II secretion system protein C
PF02613  PF14710  0.41349     1	Nitrate reductase delta subunit	Respiratory nitrate reductase alpha N-terminal
PF05188  PF05190  0.41312     1	MutS domain II	MutS family domain IV
PF05762  PF07728  0.41278     1	VWA domain containing CoxE-like protein	AAA domain (dynein-related subfamily)
PF02563  PF02706  0.41245     1	Polysaccharide biosynthesis/export protein	Chain length determinant protein
PF02589  PF02652  0.41241     0	LUD domain	L-lactate permease
PF00815  PF01502  0.41232     1	Histidinol dehydrogenase	Phosphoribosyl-AMP cyclohydrolase
PF03934  PF03958  0.41221     1	Type II secretion system (T2SS), protein K	Bacterial type II/III secretion system short domain
PF00977  PF01634  0.41182     1	Histidine biosynthesis protein	ATP phosphoribosyltransferase
PF04023  PF07670  0.41088     1	FeoA domain	Nucleoside recognition
PF00933  PF14310  0.41058     1	Glycosyl hydrolase family 3 N terminal domain	Fibronectin type III-like domain
PF01081  PF04962  0.41014     0	KDPG and KHG aldolase	KduI/IolB family
PF00768  PF07943  0.4097      1	D-alanyl-D-alanine carboxypeptidase	Penicillin-binding protein 5, C-terminal domain
PF00941  PF13478  0.40919     1	FAD binding domain in molybdopterin dehydrogenase	XdhC Rossmann domain
PF06277  PF06751  0.40906     0	Ethanolamine utilisation protein EutA	Ethanolamine ammonia lyase large subunit (EutB)
PF05985  PF06277  0.40832     1	Ethanolamine ammonia-lyase light chain (EutC)	Ethanolamine utilisation protein EutA
PF01227  PF01288  0.40825     0	GTP cyclohydrolase I	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)
PF00475  PF00815  0.40764     1	Imidazoleglycerol-phosphate dehydratase	Histidinol dehydrogenase
PF01206  PF02635  0.40686     0	Sulfurtransferase TusA	DsrE/DsrF-like family
PF01595  PF03471  0.40675     1	Domain of unknown function DUF21	Transporter associated domain
PF06082  PF06251  0.4063      1	Exopolysaccharide biosynthesis protein YbjH	Capsule biosynthesis GfcC
PF00384  PF04879  0.40591     1	Molybdopterin oxidoreductase	Molybdopterin oxidoreductase Fe4S4 domain
PF00475  PF00977  0.40585     1	Imidazoleglycerol-phosphate dehydratase	Histidine biosynthesis protein
PF00359  PF02378  0.40572     1	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	Phosphotransferase system, EIIC
PF00482  PF01478  0.40549     1	Type II secretion system (T2SS), protein F	Type IV leader peptidase family
PF00119  PF00231  0.40544     1	ATP synthase A chain	ATP synthase
PF01182  PF02781  0.40454     0	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	Glucose-6-phosphate dehydrogenase, C-terminal domain
PF00479  PF01182  0.40454     0	Glucose-6-phosphate dehydrogenase, NAD binding domain	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase
PF02501  PF11356  0.40439     1	Type II secretion system (T2SS), protein I	Type II secretion system protein C
PF10414  PF14824  0.40397     1	Sirohaem synthase dimerisation region	Sirohaem biosynthesis protein central
PF02561  PF07195  0.40369     1	Flagellar protein FliS	Flagellar hook-associated protein 2 C-terminus
PF07233  PF13036  0.40368     1	Protein of unknown function (DUF1425)	Peptidoglycan-synthase activator LpoB
PF12800  PF13247  0.40368     1	4Fe-4S binding domain	4Fe-4S dicluster domain
PF01144  PF02803  0.40263     1	Coenzyme A transferase	Thiolase, C-terminal domain
PF00205  PF02775  0.40228     1	Thiamine pyrophosphate enzyme, central domain	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain
PF02465  PF02561  0.40224     1	Flagellar hook-associated protein 2 N-terminus	Flagellar protein FliS
PF03802  PF06857  0.40221     1	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	Malonate decarboxylase delta subunit (MdcD)
PF02465  PF07195  0.40213     1	Flagellar hook-associated protein 2 N-terminus	Flagellar hook-associated protein 2 C-terminus
PF00231  PF00306  0.40212     1	ATP synthase	ATP synthase alpha/beta chain, C terminal domain
PF00920  PF01450  0.40156     0	Dehydratase family	Acetohydroxy acid isomeroreductase, catalytic domain
PF01262  PF12769  0.40134     1	Alanine dehydrogenase/PNT, C-terminal domain	4TM region of pyridine nucleotide transhydrogenase, mitoch
PF04408  PF07717  0.40132     1	Helicase associated domain (HA2)	Oligonucleotide/oligosaccharide-binding (OB)-fold
PF06769  PF07927  0.40089     0	YoeB-like toxin of bacterial type II toxin-antitoxin system	HicA toxin of bacterial toxin-antitoxin,
PF00920  PF07991  0.40079     0	Dehydratase family	Acetohydroxy acid isomeroreductase, NADPH-binding domain
PF13276  PF13333  0.40071     1	HTH-like domain	Integrase core domain
PF04384  PF07743  0.40032     1	Iron-sulphur cluster assembly	HSCB C-terminal oligomerisation domain
PF00677  PF01872  0.39963     0	Lumazine binding domain	RibD C-terminal domain
PF09704  PF09707  0.39902     1	CRISPR-associated protein (Cas_Cas5)	CRISPR-associated protein (Cas_Cas2CT1978)
PF03837  PF14659  0.39852     0	RecT family	Phage integrase, N-terminal SAM-like domain
PF02738  PF03450  0.39833     1	Molybdopterin-binding domain of aldehyde dehydrogenase	CO dehydrogenase flavoprotein C-terminal domain
PF00941  PF02625  0.39778     1	FAD binding domain in molybdopterin dehydrogenase	XdhC and CoxI family
PF02653  PF13458  0.39767     1	Branched-chain amino acid transport system / permease component	Periplasmic binding protein
PF00762  PF01208  0.39728     0	Ferrochelatase	Uroporphyrinogen decarboxylase (URO-D)
PF02837  PF16353  0.39646     1	Glycosyl hydrolases family 2, sugar binding domain	Domain of unknown function(DUF4981)
PF03328  PF08218  0.39615     1	HpcH/HpaI aldolase/citrate lyase family	Citrate lyase ligase C-terminal domain
PF00708  PF07503  0.39609     1	Acylphosphatase	HypF finger
PF01379  PF02602  0.39593     1	Porphobilinogen deaminase, dipyromethane cofactor binding domain	Uroporphyrinogen-III synthase HemD
PF00977  PF01502  0.39513     1	Histidine biosynthesis protein	Phosphoribosyl-AMP cyclohydrolase
PF02572  PF02654  0.3945      0	ATP:corrinoid adenosyltransferase BtuR/CobO/CobP	Cobalamin-5-phosphate synthase
PF00158  PF04963  0.39439     0	Sigma-54 interaction domain	Sigma-54 factor, core binding domain
PF00437  PF00482  0.39419     1	Type II/IV secretion system protein	Type II secretion system (T2SS), protein F
PF00490  PF05201  0.39415     0	Delta-aminolevulinic acid dehydratase	Glutamyl-tRNAGlu reductase, N-terminal domain
PF01081  PF03786  0.39403     0	KDPG and KHG aldolase	D-mannonate dehydratase (UxuA)
PF00419  PF02753  0.39395     1	Fimbrial protein	Pili assembly chaperone PapD, C-terminal domain
PF03888  PF17188  0.39368     1	MucB/RseB N-terminal domain	MucB/RseB C-terminal domain
PF01257  PF13510  0.39359     1	Thioredoxin-like [2Fe-2S] ferredoxin	2Fe-2S iron-sulfur cluster binding domain
PF02424  PF03116  0.39327     0	ApbE family	NQR2, RnfD, RnfE family
PF00815  PF01634  0.39299     1	Histidinol dehydrogenase	ATP phosphoribosyltransferase
PF03934  PF11356  0.39252     1	Type II secretion system (T2SS), protein K	Type II secretion system protein C
PF07497  PF07498  0.39174     1	Rho termination factor, RNA-binding domain	Rho termination factor, N-terminal domain
PF01597  PF08669  0.39154     1	Glycine cleavage H-protein	Glycine cleavage T-protein C-terminal barrel domain
PF00128  PF08323  0.39152     1	Alpha amylase, catalytic domain	Starch synthase catalytic domain
PF00230  PF02733  0.39148     0	Major intrinsic protein	Dak1 domain
PF02508  PF13375  0.39123     1	Rnf-Nqr subunit, membrane protein	RnfC Barrel sandwich hybrid domain
PF00815  PF00977  0.391       1	Histidinol dehydrogenase	Histidine biosynthesis protein
PF03797  PF12951  0.39034     1	Autotransporter beta-domain	Passenger-associated-transport-repeat
PF02355  PF07549  0.38971     1	Protein export membrane protein	SecD/SecF GG Motif
PF00119  PF02823  0.38955     1	ATP synthase A chain	ATP synthase, Delta/Epsilon chain, beta-sandwich domain
PF01139  PF01885  0.38924     0	tRNA-splicing ligase RtcB	RNA 2'-phosphotransferase, Tpt1 / KptA family
PF01232  PF02614  0.38872     0	Mannitol dehydrogenase Rossmann domain	Glucuronate isomerase
PF05025  PF13407  0.38833     1	RbsD / FucU transport protein family	Periplasmic binding protein domain
PF00425  PF04715  0.38794     1	chorismate binding enzyme	Anthranilate synthase component I, N terminal region
PF02604  PF02661  0.38768     0	Antitoxin Phd_YefM, type II toxin-antitoxin system	Fic/DOC family
PF04612  PF12693  0.38725     1	Type II secretion system (T2SS), protein M	GspL periplasmic domain
PF02602  PF03900  0.38712     1	Uroporphyrinogen-III synthase HemD	Porphobilinogen deaminase, C-terminal domain
PF02541  PF13089  0.38597     1	Ppx/GppA phosphatase family	Polyphosphate kinase N-terminal domain
PF01874  PF03328  0.38589     1	ATP:dephospho-CoA triphosphoribosyl transferase	HpcH/HpaI aldolase/citrate lyase family
PF02503  PF02541  0.38554     1	Polyphosphate kinase middle domain	Ppx/GppA phosphatase family
PF00119  PF00430  0.38531     1	ATP synthase A chain	ATP synthase B/B' CF(0)
PF03814  PF13493  0.38428     0	Potassium-transporting ATPase A subunit	Domain of unknown function (DUF4118)
PF01874  PF04223  0.38335     1	ATP:dephospho-CoA triphosphoribosyl transferase	Citrate lyase, alpha subunit (CitF)
PF00268  PF02867  0.38329     1	Ribonucleotide reductase, small chain	Ribonucleotide reductase, barrel domain
PF03473  PF03475  0.38328     1	MOSC domain	3-alpha domain
PF03609  PF03610  0.38277     1	PTS system sorbose-specific iic component	PTS system fructose IIA component
PF02446  PF08323  0.38259     0	4-alpha-glucanotransferase	Starch synthase catalytic domain
PF00430  PF02823  0.38236     1	ATP synthase B/B' CF(0)	ATP synthase, Delta/Epsilon chain, beta-sandwich domain
PF00108  PF01144  0.38232     1	Thiolase, N-terminal domain	Coenzyme A transferase
PF00501  PF13193  0.38214     1	AMP-binding enzyme	AMP-binding enzyme C-terminal domain
PF03544  PF07715  0.38197     1	Gram-negative bacterial TonB protein C-terminal	TonB-dependent Receptor Plug Domain
PF02565  PF11967  0.38193     1	Recombination protein O C terminal	Recombination protein O N terminal
PF02781  PF03446  0.38186     0	Glucose-6-phosphate dehydrogenase, C-terminal domain	NAD binding domain of 6-phosphogluconate dehydrogenase
PF00479  PF03446  0.38186     0	Glucose-6-phosphate dehydrogenase, NAD binding domain	NAD binding domain of 6-phosphogluconate dehydrogenase
PF02542  PF04551  0.38144     0	YgbB family	GcpE protein
PF01242  PF14489  0.38106     0	6-pyruvoyl tetrahydropterin synthase	QueF-like protein
PF02391  PF06463  0.38039     1	MoaE protein	Molybdenum Cofactor Synthesis C
PF04093  PF13464  0.38011     0	rod shape-determining protein MreD	Domain of unknown function (DUF4115)
PF00128  PF11941  0.37959     1	Alpha amylase, catalytic domain	Domain of unknown function (DUF3459)
PF05137  PF05157  0.37939     0	Fimbrial assembly protein (PilN)	Type II secretion system (T2SS), protein E, N-terminal domain
PF00665  PF01695  0.37921     0	Integrase core domain	IstB-like ATP binding protein
PF00218  PF04715  0.3786      1	Indole-3-glycerol phosphate synthase	Anthranilate synthase component I, N terminal region
PF00468  PF01809  0.3782      1	Ribosomal protein L34	Haemolytic domain
PF02277  PF02572  0.37804     0	Phosphoribosyltransferase	ATP:corrinoid adenosyltransferase BtuR/CobO/CobP
PF00290  PF04715  0.3778      1	Tryptophan synthase alpha chain	Anthranilate synthase component I, N terminal region
PF00119  PF00213  0.37717     1	ATP synthase A chain	ATP synthase delta (OSCP) subunit
PF03958  PF08334  0.37671     1	Bacterial type II/III secretion system short domain	Type II secretion system (T2SS), protein G
PF02501  PF04612  0.37661     1	Type II secretion system (T2SS), protein I	Type II secretion system (T2SS), protein M
PF03454  PF06463  0.3763      0	MoeA C-terminal region (domain IV)	Molybdenum Cofactor Synthesis C
PF01609  PF13817  0.37594     0	Transposase DDE domain	IS66 C-terminal element
PF02525  PF06445  0.37579     0	Flavodoxin-like fold	GyrI-like small molecule binding domain
PF00158  PF04552  0.3755      0	Sigma-54 interaction domain	Sigma-54, DNA binding domain
PF01488  PF05201  0.37541     1	Shikimate / quinate 5-dehydrogenase	Glutamyl-tRNAGlu reductase, N-terminal domain
PF03331  PF13720  0.37511     0	UDP-3-O-acyl N-acetylglycosamine deacetylase	Udp N-acetylglucosamine O-acyltransferase; Domain 2
PF02021  PF13335  0.37452     0	Uncharacterised protein family UPF0102	Magnesium chelatase, subunit ChlI C-terminal
PF04321  PF16363  0.37426     0	RmlD substrate binding domain	GDP-mannose 4,6 dehydratase
PF11356  PF12693  0.37381     1	Type II secretion system protein C	GspL periplasmic domain
PF00392  PF07729  0.3737      1	Bacterial regulatory proteins, gntR family	FCD domain
PF02310  PF02574  0.37365     1	B12 binding domain	Homocysteine S-methyltransferase
PF00213  PF00231  0.37353     1	ATP synthase delta (OSCP) subunit	ATP synthase
PF02541  PF13090  0.37333     1	Ppx/GppA phosphatase family	Polyphosphate kinase C-terminal domain
PF05134  PF11356  0.37308     1	Type II secretion system (T2SS), protein L	Type II secretion system protein C
PF04295  PF08125  0.37299     0	D-galactarate dehydratase / Altronate hydrolase, C terminus	Mannitol dehydrogenase C-terminal domain
PF02669  PF13493  0.37243     0	K+-transporting ATPase, c chain	Domain of unknown function (DUF4118)
PF13291  PF13328  0.3719      1	ACT domain	HD domain
PF01964  PF02581  0.37183     1	Radical SAM ThiC family	Thiamine monophosphate synthase/TENI
PF01503  PF01634  0.37103     1	Phosphoribosyl-ATP pyrophosphohydrolase	ATP phosphoribosyltransferase
PF01491  PF07743  0.37094     0	Frataxin-like domain	HSCB C-terminal oligomerisation domain
PF01144  PF02667  0.37092     1	Coenzyme A transferase	Short chain fatty acid transporter
PF02348  PF08666  0.37067     0	Cytidylyltransferase	SAF domain
PF02233  PF05222  0.37027     1	NAD(P) transhydrogenase beta subunit	Alanine dehydrogenase/PNT, N-terminal domain
PF04216  PF09106  0.36995     0	Protein involved in formate dehydrogenase formation	Elongation factor SelB, winged helix
PF01128  PF04551  0.36951     0	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	GcpE protein
PF00306  PF02823  0.36926     1	ATP synthase alpha/beta chain, C terminal domain	ATP synthase, Delta/Epsilon chain, beta-sandwich domain
PF03934  PF04612  0.36915     1	Type II secretion system (T2SS), protein K	Type II secretion system (T2SS), protein M
PF02843  PF02844  0.36914     1	Phosphoribosylglycinamide synthetase, C domain	Phosphoribosylglycinamide synthetase, N domain
PF00871  PF07085  0.36897     1	Acetokinase family	DRTGG domain
PF02753  PF13954  0.36867     1	Pili assembly chaperone PapD, C-terminal domain	PapC N-terminal domain
PF02684  PF13720  0.36792     1	Lipid-A-disaccharide synthetase	Udp N-acetylglucosamine O-acyltransferase; Domain 2
PF04085  PF13464  0.36787     1	rod shape-determining protein MreC	Domain of unknown function (DUF4115)
PF04221  PF05016  0.36742     1	RelB antitoxin	ParE toxin of type II toxin-antitoxin system, parDE
