#dom1	dom2	Meff	DCA_score	dom1_description	dom2_description
PF01904  PF06719  240.74316535387766  .12956740366905212	Protein of unknown function DUF72	AraC-type transcriptional regulator N-terminus
PF03331  PF04413  423.36635330598517  .14893253321261757	UDP-3-O-acyl N-acetylglycosamine deacetylase	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)
PF03575  PF04239  170.33062192291735  .12228295049888997	Peptidase family S51	Protein of unknown function (DUF421)
PF02583  PF07728  260.33980740641624  .12861581560530616	Metal-sensitive transcriptional repressor	AAA domain (dynein-related subfamily)
PF13483  PF13817  97.62556046476354   .14350001917819538	Beta-lactamase superfamily domain	IS66 C-terminal element
PF00813  PF01312  585.7572959708125   .17144495181486272	FliP family	FlhB HrpN YscU SpaS Family
PF01510  PF02638  273.91496490444035  .12224271648390796	N-acetylmuramoyl-L-alanine amidase	Glycosyl hydrolase-like 10
PF00255  PF01183  302.4110200185766   .17133118138933712	Glutathione peroxidase	Glycosyl hydrolases family 25
PF04228  PF07411  212.10464674214683  .1911677875675098	Putative neutral zinc metallopeptidase	Domain of unknown function (DUF1508)
PF00771  PF01311  432.5795103721139   .11330000080337774	FHIPEP family	Bacterial export proteins, family 1
PF01202  PF01264  747.1939547504612   .13734521749219203	Shikimate kinase	Chorismate synthase
PF02604  PF07927  546.8926869305667   .15955673720868446	Antitoxin Phd_YefM, type II toxin-antitoxin system	HicA toxin of bacterial toxin-antitoxin,
PF04413  PF13720  462.00983521614535  .1933842179579997	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)	Udp N-acetylglucosamine O-acyltransferase; Domain 2
PF03737  PF04143  123.27552252149715  .0937139022099503	Demethylmenaquinone methyltransferase	Sulphur transport
PF02634  PF04879  356.115106418691    .1299721650796446	FdhD/NarQ family	Molybdopterin oxidoreductase Fe4S4 domain
PF00939  PF01344  116.4356634115641   .09891089843695572	Sodium:sulfate symporter transmembrane region	Kelch motif
PF02661  PF05016  754.073380413151    .13877667383517323	Fic/DOC family	ParE toxin of type II toxin-antitoxin system, parDE
PF01095  PF04616  123.07127515459581  .09819336022733949	Pectinesterase	Glycosyl hydrolases family 43
